ID,Education,Marital_Status,Income,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Children,Family_Size,Is_Parent,Spent
2281,Graduate,Alone,33697,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0,52,1,2,1,28
4073,Undergrade,Partner,63564,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,1,68,0,2,0,1215
6974,Postgraduate,Partner,83443,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,50,0,2,0,1497
7938,Postgraduate,Partner,51518,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,64,1,3,1,449
7094,Graduate,Alone,58330,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,47,1,2,1,1064
3667,Graduate,Partner,80952,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,1,53,0,2,0,1757
7723,Graduate,Partner,75507,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,43,0,2,0,1440
3870,Undergrade,Partner,63855,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,44,0,2,0,1006
4012,Postgraduate,Partner,62220,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,1,50,1,3,1,1226
5909,Graduate,Partner,58512,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0,58,1,3,1,1171
10470,Postgraduate,Partner,40662,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,0,43,1,3,1,92
6488,Postgraduate,Partner,38829,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,63,1,3,1,99
10270,Undergrade,Partner,35523,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,41,1,3,1,66
6887,Graduate,Alone,79146,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,55,2,3,1,564
6406,Postgraduate,Partner,78285,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,34,0,2,0,1427
7573,Postgraduate,Alone,31626,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,1,44,1,2,1,86
4508,Graduate,Alone,75127,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,70,0,1,0,833
221,Graduate,Partner,48726,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,67,1,3,1,242
5331,Graduate,Partner,74985,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,45,0,2,0,1869
1911,Graduate,Partner,67430,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,35,0,2,0,1364
20,Undergrade,Partner,46891,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,57,1,3,1,183
8786,Postgraduate,Partner,62058,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,66,1,3,1,450
10582,Graduate,Partner,72063,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,43,1,3,1,758
1915,Postgraduate,Partner,78939,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,71,0,2,0,1507
8897,Graduate,Alone,42720,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,1,57,2,3,1,654
2371,Graduate,Partner,33622,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0,50,2,4,1,81
4303,Postgraduate,Partner,6835,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,65,1,3,1,137
6825,Graduate,Partner,41452,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,69,2,4,1,16
1072,Postgraduate,Alone,40760,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,57,1,2,1,93
4964,Postgraduate,Partner,74250,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,64,0,2,0,1158
2461,Postgraduate,Alone,51124,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,67,2,3,1,43
10736,Graduate,Alone,72258,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,51,1,2,1,1525
3194,Postgraduate,Alone,71466,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,48,0,1,0,1230
10839,Graduate,Partner,36283,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,46,2,4,1,29
49,Graduate,Alone,20587,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,52,1,2,1,25
4290,Graduate,Partner,30467,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,50,1,3,1,24
10219,Graduate,Partner,31590,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,50,1,3,1,38
4211,Undergrade,Partner,20425,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,36,1,3,1,57
1135,Postgraduate,Partner,17144,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,62,2,4,1,47
6299,Postgraduate,Alone,42564,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,1,54,1,2,1,813
10846,Postgraduate,Partner,43783,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,44,1,3,1,629
347,Graduate,Alone,40780,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,46,1,2,1,377
6543,Postgraduate,Partner,62847,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,77,0,2,0,1612
10446,Postgraduate,Partner,82017,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1,65,0,2,0,729
3479,Graduate,Alone,16813,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,72,0,1,0,50
11075,Graduate,Partner,51267,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,44,2,4,1,270
4442,Graduate,Alone,46524,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,61,1,2,1,177
199,Postgraduate,Alone,45183,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,60,0,1,0,315
6722,Postgraduate,Partner,70421,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,68,1,3,1,767
796,Undergrade,Alone,60161,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,57,1,2,1,1071
3749,Graduate,Partner,73926,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,49,0,2,0,1580
8523,Graduate,Partner,19329,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,54,1,3,1,60
310,Postgraduate,Partner,61872,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,52,1,3,1,573
8629,Graduate,Alone,46984,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,66,2,3,1,41
236,Graduate,Partner,34838,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,71,2,4,1,170
9930,Postgraduate,Alone,82716,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,78,0,1,0,1167
3483,Graduate,Partner,48192,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,64,0,2,0,1526
4599,Postgraduate,Partner,49681,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,46,2,4,1,458
7326,Postgraduate,Partner,56850,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,51,1,3,1,63
7352,Graduate,Partner,55267,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,65,1,3,1,405
2350,Graduate,Partner,59666,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,50,2,4,1,1027
9145,Graduate,Alone,72504,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,50,1,2,1,1478
2964,Graduate,Partner,26872,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,41,0,2,0,72
5585,Graduate,Alone,21359,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,50,1,2,1,48
9687,Graduate,Alone,73170,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,47,0,1,0,726
3732,Postgraduate,Partner,52750,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,67,1,3,1,860
6303,Postgraduate,Partner,91820,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,36,0,2,0,1497
11176,Postgraduate,Partner,65968,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,52,1,3,1,495
2986,Graduate,Partner,30772,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,46,2,4,1,20
7462,Graduate,Alone,22507,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,68,0,1,0,570
3900,Graduate,Partner,65685,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,50,1,3,1,769
7034,Undergrade,Partner,25804,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,44,1,3,1,55
9493,Postgraduate,Alone,76412,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1,42,0,1,0,1808
1143,Graduate,Partner,22063,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,50,1,3,1,55
1,Graduate,Alone,57091,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,61,0,1,0,577
3855,Graduate,Partner,22419,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,59,0,2,0,162
5536,Graduate,Partner,87771,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,63,1,3,1,1957
5989,Undergrade,Alone,78353,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,63,1,2,1,1576
9499,Graduate,Partner,93404,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0,68,3,5,1,1616
6768,Graduate,Alone,37859,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,60,3,4,1,36
2150,Postgraduate,Alone,80995,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,64,1,2,1,1482
6646,Graduate,Partner,16529,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,38,1,3,1,22
4887,Postgraduate,Alone,55412,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,46,2,3,1,63
8560,Graduate,Alone,48789,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,30,0,1,0,680
3321,Postgraduate,Partner,56575,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,55,2,4,1,542
11003,Undergrade,Partner,25130,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,42,1,3,1,50
10402,Graduate,Partner,35441,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,55,2,4,1,39
9904,Graduate,Partner,71391,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,66,1,3,1,1043
6141,Postgraduate,Alone,49494,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,50,1,2,1,385
5687,Graduate,Alone,81702,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,42,0,1,0,1633
10856,Undergrade,Alone,45889,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,42,1,2,1,46
5121,Graduate,Alone,56628,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,45,1,2,1,761
4186,Graduate,Partner,34026,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,72,2,4,1,76
368,Graduate,Partner,40049,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,48,1,3,1,290
3312,Graduate,Alone,34176,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,34,1,2,1,89
11121,Graduate,Partner,19419,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,41,1,3,1,70
5332,Undergrade,Partner,82504,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,62,0,2,0,1066
5848,Graduate,Partner,81205,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,1,52,0,2,0,2009
10343,Undergrade,Alone,61618,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,31,0,1,0,1345
5935,Postgraduate,Alone,55284,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,66,1,2,1,764
2895,Graduate,Alone,49980,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,59,1,2,1,195
10262,Graduate,Partner,15072,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0,42,2,4,1,53
7848,Graduate,Alone,49166,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0,48,1,2,1,368
9477,Postgraduate,Partner,65324,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,68,1,3,1,544
4856,Undergrade,Partner,82347,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,65,0,2,0,1853
7186,Postgraduate,Partner,30843,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,0,56,2,4,1,35
5794,Postgraduate,Partner,46374,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,1,48,1,3,1,446
1456,Graduate,Alone,60474,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,43,1,2,1,1180
4877,Postgraduate,Partner,38576,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0,49,1,3,1,41
425,Graduate,Partner,55357,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,37,2,4,1,727
3007,Graduate,Partner,37758,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,56,2,4,1,40
1031,Undergrade,Partner,85710,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,0,33,0,2,0,1062
4297,Graduate,Partner,23228,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,0,53,1,3,1,40
807,Postgraduate,Partner,44602,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,53,2,4,1,292
9553,Graduate,Partner,7500,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0,35,0,2,0,15
4271,Undergrade,Partner,38683,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,33,1,3,1,341
4120,Undergrade,Alone,49514,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,47,1,2,1,369
2036,Postgraduate,Partner,57906,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,49,1,3,1,401
115,Postgraduate,Alone,43456,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,0,56,1,2,1,393
4259,Postgraduate,Alone,19485,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,36,2,3,1,10
8687,Graduate,Partner,53172,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,44,1,3,1,486
2447,Graduate,Partner,30545,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,0,43,1,3,1,69
10140,Postgraduate,Partner,70123,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,0,39,0,2,0,1727
9353,Graduate,Alone,62450,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,63,1,2,1,995
3623,Graduate,Partner,21675,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,46,1,3,1,45
738,Undergrade,Alone,42395,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,41,2,3,1,182
7631,Postgraduate,Partner,61346,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,44,1,3,1,989
4789,Graduate,Partner,80812,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,0,69,0,2,0,1677
773,Postgraduate,Alone,42835,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,51,2,3,1,595
10602,Graduate,Partner,39922,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,39,1,3,1,156
1446,Postgraduate,Alone,86424,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0,66,0,1,0,1226
3270,Undergrade,Partner,17117,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,0,44,1,3,1,128
8443,Graduate,Alone,24762,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,1,50,1,2,1,86
9653,Graduate,Partner,35797,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,0,47,1,3,1,68
8916,Graduate,Alone,36627,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,47,2,3,1,16
8017,Undergrade,Partner,51111,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0,41,2,4,1,55
5830,Postgraduate,Alone,86857,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,50,0,1,0,2114
4597,Postgraduate,Partner,82072,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0,52,0,2,0,2018
7023,Postgraduate,Alone,46231,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,0,69,3,4,1,263
8086,Graduate,Partner,42243,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0,63,2,4,1,55
8825,Graduate,Partner,51195,46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,0,60,2,4,1,564
2930,Postgraduate,Alone,68092,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,0,44,0,1,0,1281
1928,Graduate,Partner,31814,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,0,49,1,3,1,83
7108,Postgraduate,Alone,51390,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,0,57,2,3,1,353
10925,Graduate,Partner,76630,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,0,39,0,2,0,1003
9960,Undergrade,Alone,26868,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,0,31,1,2,1,14
8800,Postgraduate,Alone,48948,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,1,79,0,1,0,902
9224,Postgraduate,Alone,55260,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0,50,1,2,1,1139
5519,Graduate,Partner,64090,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,1,66,1,3,1,797
5046,Graduate,Alone,78331,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,0,64,1,2,1,1638
7037,Postgraduate,Partner,37087,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,0,48,1,3,1,401
905,Graduate,Alone,21846,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,0,36,1,2,1,84
8624,Graduate,Partner,81320,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0,64,0,2,0,928
8945,Graduate,Alone,54137,46,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,0,52,1,2,1,203
6445,Graduate,Partner,66825,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,0,55,0,2,0,858
2727,Graduate,Partner,57100,19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,0,49,0,2,0,409
6404,Graduate,Partner,58917,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,0,53,3,5,1,282
11074,Graduate,Alone,85072,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,0,45,0,1,0,1423
10150,Graduate,Alone,86429,10,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,0,1,61,0,1,0,1449
1968,Graduate,Alone,45684,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,0,51,1,2,1,28
6534,Graduate,Partner,47889,94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,0,48,1,3,1,67
9485,Postgraduate,Partner,45921,23,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,0,36,0,2,0,199
7053,Postgraduate,Alone,78420,75,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,0,56,0,1,0,1453
4654,Graduate,Partner,75114,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,0,30,0,2,0,1253
9760,Postgraduate,Alone,52278,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,1,59,1,2,1,1198
1048,Postgraduate,Partner,35641,11,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,0,1,50,1,3,1,178
10619,Graduate,Alone,95529,29,770,29,890,250,27,24,1,7,3,7,3,0,0,1,0,0,0,1,28,0,1,0,1990
9308,Graduate,Partner,62820,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,68,0,2,0,976
10505,Postgraduate,Partner,73113,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,0,62,0,2,0,1001
8362,Postgraduate,Partner,84169,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,1,40,0,2,0,1919
2625,Undergrade,Alone,42607,30,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,0,68,1,2,1,350
4637,Postgraduate,Alone,74637,73,960,64,464,146,0,16,1,6,9,9,3,0,0,0,1,0,0,0,68,0,1,0,1650
9972,Postgraduate,Partner,46015,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,67,2,4,1,46
4483,Graduate,Alone,72354,67,315,26,473,220,12,182,1,2,10,6,1,0,0,0,0,0,0,0,29,0,1,0,1228
4487,Postgraduate,Alone,39858,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,0,1,53,1,2,1,95
4988,Postgraduate,Partner,34469,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,0,74,2,4,1,62
8931,Graduate,Partner,83033,82,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,0,36,1,3,1,1761
5871,Postgraduate,Partner,24401,98,73,28,217,10,24,115,3,6,1,6,8,0,0,0,0,0,0,0,43,0,2,0,467
2008,Graduate,Partner,77583,93,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0,0,44,0,2,0,1149
3139,Undergrade,Alone,74116,53,871,111,704,145,55,166,1,4,4,10,2,0,1,0,0,0,0,0,40,0,1,0,2052
10037,Graduate,Alone,74293,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,29,0,1,0,1127
10673,Postgraduate,Partner,68397,6,760,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,0,0,46,1,3,1,1416
5303,Postgraduate,Partner,79632,42,471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,0,48,0,2,0,1113
538,Graduate,Alone,46107,78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,0,33,1,2,1,125
7922,Postgraduate,Alone,64950,29,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,0,71,1,2,1,966
5692,Undergrade,Partner,25443,82,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,0,33,1,3,1,32
4843,Graduate,Alone,75127,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,70,0,1,0,833
6383,Postgraduate,Partner,32892,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,51,1,3,1,46
1628,Graduate,Partner,71796,54,354,21,311,167,75,32,1,9,3,4,4,0,0,0,0,0,0,0,51,0,2,0,960
1204,Postgraduate,Partner,67536,45,1253,0,447,23,71,35,3,11,5,11,8,0,0,0,1,0,0,0,52,1,3,1,1829
3673,Graduate,Alone,55239,59,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,0,51,1,2,1,779
760,Postgraduate,Alone,60554,8,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,0,47,1,2,1,811
8957,Undergrade,Alone,64831,51,480,86,249,75,86,144,8,6,3,5,6,0,0,0,0,0,0,0,70,2,3,1,1120
4128,Postgraduate,Partner,56067,51,517,12,54,16,6,120,2,7,4,7,5,0,0,0,0,0,0,0,60,1,3,1,725
6810,Graduate,Alone,82025,76,267,98,606,48,70,98,1,3,2,6,1,0,0,1,0,0,0,1,39,0,1,0,1187
5386,Graduate,Partner,94384,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,69,0,2,0,2302
8700,Undergrade,Alone,14906,86,7,7,14,7,16,15,3,2,1,3,7,0,0,0,0,0,0,0,36,0,1,0,66
3202,Postgraduate,Partner,51563,60,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0,0,35,0,2,0,1250
1328,Undergrade,Partner,57937,56,261,42,144,55,48,133,3,4,4,9,3,0,0,0,0,0,0,0,40,1,3,1,683
8405,Graduate,Alone,68274,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,0,43,2,3,1,305
6515,Graduate,Partner,39771,92,6,2,18,2,8,14,1,2,0,3,4,0,0,0,0,0,0,0,45,1,3,1,50
2882,Undergrade,Alone,67893,31,711,28,142,49,18,47,2,3,2,9,8,0,0,0,0,0,0,0,47,1,2,1,995
7574,Postgraduate,Partner,27922,80,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,0,43,1,3,1,41
6387,Postgraduate,Partner,52190,39,42,0,17,0,0,18,3,2,1,3,5,1,0,0,0,0,0,0,46,2,4,1,77
5320,Postgraduate,Alone,44051,20,79,7,58,6,3,18,4,3,1,4,6,0,0,0,0,0,0,1,49,2,3,1,171
5048,Postgraduate,Alone,42767,53,20,6,43,19,5,38,1,3,1,2,8,0,0,0,0,0,0,0,51,2,3,1,131
8146,Postgraduate,Partner,46106,84,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,0,46,2,4,1,54
10031,Postgraduate,Partner,16927,50,20,2,23,3,1,4,5,3,0,4,8,0,0,0,0,0,0,0,46,2,4,1,53
5748,Graduate,Partner,59754,96,115,27,44,4,146,139,3,5,2,6,5,0,0,0,0,0,0,1,57,1,3,1,475
2134,Graduate,Alone,53700,94,263,5,233,69,41,83,4,5,5,8,5,0,0,0,0,0,0,0,70,1,2,1,694
1523,Graduate,Partner,59041,25,69,2,15,2,2,6,2,2,0,4,5,0,0,0,0,0,0,0,49,2,4,1,96
9665,Postgraduate,Alone,54237,48,267,3,30,4,0,57,4,5,2,5,6,0,0,0,0,0,0,0,65,1,2,1,361
4640,Graduate,Alone,70647,65,561,85,171,25,123,114,2,4,7,13,2,0,0,0,0,0,0,0,55,1,2,1,1079
3635,Postgraduate,Alone,52597,69,492,0,37,7,0,42,3,6,3,8,5,0,0,0,0,0,0,0,60,1,2,1,578
3547,Postgraduate,Partner,41021,12,14,7,9,6,16,12,2,2,0,3,6,0,0,0,0,0,0,1,53,1,3,1,64
